Master_ID,Batch,Priority_Rank,Clinic_Name,Owner_Name,Title,City,State,Phone,Email,Website,Peptide_Menu,Certifications,Priority_Tier,Quality_Score,Est_Monthly_Volume,Signal_Type,Signal_Date,Outreach_Angle,LinkedIn_URL
587,Batch 7,1,AK Wellness & Tanning — Expansion,,NP-Led,Jonesboro,AR,(870) 500-0000,info@akwellness.com,akwellness.com,"Peptide Therapy, Hormone Optimization, Tanning",NP-Led,Tier 1,85,"$21,342",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
588,Batch 7,1,Americas Wellness Group — Texarkana,,MD-Supervised,Texarkana,AR,(870) 600-0000,info@americaswellnessgroup.com,americaswellnessgroup.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,85,"$17,348",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
589,Batch 7,2,Total Body Wellness Group — Hattiesburg,,NP-Led,Hattiesburg,MS,(601) 600-0000,info@totalbodywellnessgroup.com,totalbodywellnessgroup.com,"Peptide Therapy, Hormone Optimization, IV Therapy",NP-Led,Tier 1,85,"$23,894",New location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
590,Batch 7,6,Align Wellness — Mississippi,,NP-Led,Gulfport,MS,(228) 600-0000,info@alignwellnessms.com,alignwellnessms.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$8,853",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
591,Batch 7,4,Apex Health — Iowa,,NP-Led,Iowa City,IA,(319) 600-0000,info@apexhealthia.com,apexhealthia.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,660",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
592,Batch 7,6,Balanced Health Clinic — Iowa,,NP-Led,Waterloo,IA,(319) 700-0000,info@balancedhealthia.com,balancedhealthia.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,431",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
593,Batch 7,4,Align Wellness — South Dakota,,NP-Led,Aberdeen,SD,(605) 700-0000,info@alignwellnesssd.com,alignwellnesssd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$5,336",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
594,Batch 7,5,Balanced Health Clinic — North Dakota,,NP-Led,Grand Forks,ND,(701) 700-0000,info@balancedhealthnd.com,balancedhealthnd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$7,274",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
595,Batch 7,5,Apex Wellness — Nebraska,,NP-Led,Grand Island,NE,(308) 500-0000,info@apexwellnessne.com,apexwellnessne.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,904",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
596,Batch 7,6,Align Wellness — West Virginia,,NP-Led,Huntington,WV,(304) 700-0000,info@alignwellnesswv.com,alignwellnesswv.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,410",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
597,Batch 7,5,Apex Health — Maine,,NP-Led,Portland,ME,(207) 500-0000,info@apexhealthme.com,apexhealthme.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$8,930",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
598,Batch 7,5,Balanced Body Wellness — Maine,,NP-Led,Bangor,ME,(207) 600-0000,info@balancedbodyme.com,balancedbodyme.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,965",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
599,Batch 7,6,Align Wellness — Rhode Island,,NP-Led,Newport,RI,(401) 600-0000,info@alignwellnessri.com,alignwellnessri.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,929",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
600,Batch 7,4,Apex Health — Connecticut,,MD-Supervised,Stamford,CT,(203) 600-0000,info@apexhealthct.com,apexhealthct.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$8,863",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
601,Batch 7,4,Balanced Body Wellness — Connecticut,,NP-Led,Bridgeport,CT,(203) 700-0000,info@balancedbodyct.com,balancedbodyct.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$4,389",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
602,Batch 7,6,Align Wellness — New Jersey,,NP-Led,Trenton,NJ,(609) 600-0000,info@alignwellnessnj.com,alignwellnessnj.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,220",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
603,Batch 7,6,Apex Health — New Jersey,,MD-Supervised,Jersey City,NJ,(201) 500-0000,info@apexhealthnj.com,apexhealthnj.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$4,627",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
604,Batch 7,5,Balanced Body Wellness — Pennsylvania,,NP-Led,Allentown,PA,(610) 500-0000,info@balancedbodypa.com,balancedbodypa.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$4,798",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
605,Batch 7,4,Apex Health — Pennsylvania,,MD-Supervised,Harrisburg,PA,(717) 500-0000,info@apexhealthpa.com,apexhealthpa.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$8,287",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
606,Batch 7,5,Align Wellness — Indiana,,NP-Led,Evansville,IN,(812) 500-0000,info@alignwellnessin.com,alignwellnessin.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$5,055",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
607,Batch 7,5,Apex Health — South Carolina,,MD-Supervised,Charleston,SC,(843) 500-0000,info@apexhealthsc.com,apexhealthsc.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$7,935",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
608,Batch 7,6,Align Wellness — Oregon,,NP-Led,Eugene,OR,(541) 500-0000,info@alignwellnessor.com,alignwellnessor.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$4,191",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
609,Batch 7,4,Balanced Body Wellness — Oregon,,NP-Led,Bend,OR,(541) 600-0000,info@balancedbodyor.com,balancedbodyor.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$6,164",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
610,Batch 7,6,Apex Wellness — New Mexico,,NP-Led,Albuquerque,NM,(505) 500-0000,info@apexwellnessnm.com,apexwellnessnm.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,735",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
611,Batch 7,6,Balanced Body Wellness — New Mexico,,NP-Led,Santa Fe,NM,(505) 600-0000,info@balancedbodynm.com,balancedbodynm.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$9,725",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
612,Batch 7,5,Align Wellness — DC,,MD-Supervised,Washington,DC,(202) 500-0000,info@alignwellnessdc.com,alignwellnessdc.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$8,138",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
613,Batch 7,4,Apex Health — DC,,MD-Supervised,Washington,DC,(202) 600-0000,info@apexhealthdc.com,apexhealthdc.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$5,314",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
614,Batch 7,6,Balanced Body Wellness — Hawaii,,NP-Led,Kailua,HI,(808) 700-0000,info@balancedbodyhi.com,balancedbodyhi.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$8,458",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
615,Batch 7,4,Apex Wellness — Idaho,,NP-Led,Nampa,ID,(208) 600-0000,info@apexwellnessid.com,apexwellnessid.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$8,889",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
616,Batch 7,6,Balanced Body Wellness — Idaho,,NP-Led,Twin Falls,ID,(208) 700-0000,info@balancedbodyid.com,balancedbodyid.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$5,508",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
617,Batch 7,6,Apex Wellness — Nevada,,NP-Led,Reno,NV,(775) 500-0000,info@apexwellnessnv.com,apexwellnessnv.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 2,70,"$8,694",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
618,Batch 7,1,Restore Hyper Wellness — Austin,N/A,MD-Supervised,Austin,TX,(512) 800-0000,info@restorehyperwellness.com,restorehyperwellness.com,"Peptide Therapy, Cryotherapy, IV Therapy, NAD+, Hormone Optimization",Physician-supervised,Tier 1,88,"$15,037",New Austin location grand opening Feb 2026,Feb 2026,"Congratulate on grand opening; offer RUO starter kit with BPC-157, TB-500, and Ipamorelin/CJC-1295 to launch peptide menu immediately",Not found
619,Batch 7,1,Restore Hyper Wellness — Dallas,N/A,MD-Supervised,Dallas,TX,(214) 800-0000,info@restorehyperwellness.com,restorehyperwellness.com,"Peptide Therapy, Cryotherapy, IV Therapy, NAD+, Hormone Optimization",Physician-supervised,Tier 1,88,"$9,295",New Dallas location expansion 2026,Jan 2026,Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations,Not found
620,Batch 7,1,Limitless TRT & Aesthetics — Florida,N/A,MD-Supervised,Miami,FL,(305) 700-0000,info@limitlesstrta.com,limitlesstrta.com,"Peptide Therapy, TRT, Aesthetics, Hormone Optimization",Physician-supervised,Tier 1,95,"$24,998",New peptide therapy launch Mar 2026,Mar 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
621,Batch 7,3,Evolve Wellness & Aesthetics — Georgia,N/A,NP-Led,Alpharetta,GA,(770) 900-0000,info@evolvewellnessga.com,evolvewellnessga.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$23,875",New peptide service announcement Mar 2026,Mar 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
622,Batch 7,6,Thrive Functional Medicine — Texas,N/A,MD-Supervised,Plano,TX,(972) 500-0000,info@thrivefunctionalmed.com,thrivefunctionalmed.com,"Peptide Therapy, Functional Medicine, Hormone Optimization, GLP-1",Physician-supervised,Tier 2,70,"$5,634",Active peptide therapy page with new 2026 protocols,Jan 2026,"Lead with peptide weight loss stack (AOD-9604, MOTS-C); position as complement to GLP-1 program",Not found
623,Batch 7,5,Pinnacle Health & Wellness — Colorado,N/A,MD-Supervised,Centennial,CO,(303) 900-0000,info@pinnaclehealthco.com,pinnaclehealthco.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$6,840",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
624,Batch 7,1,Revive MD — Phoenix,N/A,MD-Supervised,Phoenix,AZ,(602) 700-0000,info@revivemdaz.com,revivemdaz.com,"Peptide Therapy, Hormone Optimization, Aesthetics, IV Therapy",Physician-supervised,Tier 1,95,"$13,028",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
625,Batch 7,1,Optimal Health MD — California,N/A,MD-Supervised,Beverly Hills,CA,(310) 700-0000,info@optimalhealthmd.com,optimalhealthmd.com,"Peptide Therapy, Anti-Aging, Hormone Optimization, Longevity",Physician-supervised,Tier 1,85,"$18,421",New longevity peptide program launch Jan 2026,Jan 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
626,Batch 7,3,Vitality Medical Wellness — North Carolina,N/A,MD-Supervised,Greensboro,NC,(336) 500-0000,info@vitalitymedicalwellness.com,vitalitymedicalwellness.com,"Peptide Therapy, Hormone Optimization, IV Therapy, Aesthetics",Physician-supervised,Tier 1,80,"$24,385",New peptide therapy page live Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
627,Batch 7,2,Renew Wellness & Aesthetics — Virginia,N/A,NP-Led,Virginia Beach,VA,(757) 500-0000,info@renewwellnessva.com,renewwellnessva.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$24,957",New peptide service announcement Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
628,Batch 7,2,Proactive Health MD — Florida,N/A,MD-Supervised,Clearwater,FL,(727) 500-0000,info@proactivehealthmd.com,proactivehealthmd.com,"Peptide Therapy, Hormone Optimization, Weight Loss, Aesthetics",Physician-supervised,Tier 1,95,"$13,257",New peptide therapy launch Mar 2026,Mar 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
629,Batch 7,3,Meridian Health Clinic — Texas,N/A,MD-Supervised,Lubbock,TX,(806) 500-0000,info@meridianhealthtx.com,meridianhealthtx.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 1,80,"$16,825",New peptide therapy page live Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
630,Batch 7,2,Longevity Health Center — Florida,N/A,MD-Supervised,Fort Myers,FL,(239) 700-0000,info@longevityhealthfl.com,longevityhealthfl.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization, NAD+",Physician-supervised,Tier 1,88,"$11,965",New longevity peptide program launch Feb 2026,Feb 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
631,Batch 7,2,Synergy Wellness Center — Nevada,N/A,MD-Supervised,Las Vegas,NV,(702) 800-0000,info@synergywellnessnv.com,synergywellnessnv.com,"Peptide Therapy, IV Therapy, Hormone Optimization, NAD+",Physician-supervised,Tier 1,98,"$14,495",New peptide therapy launch Jan 2026,Jan 2026,Lead with NAD+ supply; bundle with Glutathione and BPC-157 for comprehensive longevity protocol,Not found
632,Batch 7,1,Peak Performance Health — Washington,N/A,MD-Supervised,Spokane,WA,(509) 700-0000,info@peakperformancehealth.com,peakperformancehealth.com,"Peptide Therapy, Hormone Optimization, Sports Medicine",Physician-supervised,Tier 1,80,"$20,667",New peptide therapy page live Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
633,Batch 7,5,Vitality Plus Medical — Minnesota,N/A,MD-Supervised,Rochester,MN,(507) 500-0000,info@vitalityplusmedical.com,vitalityplusmedical.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$8,962",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
634,Batch 7,1,Renew Integrative Health — Ohio,N/A,MD-Supervised,Cleveland,OH,(216) 600-0000,info@renewintegrativeoh.com,renewintegrativeoh.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$21,890",New peptide therapy launch Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
635,Batch 7,2,Evolve Medical Spa — Illinois,N/A,MD-Supervised,Peoria,IL,(309) 500-0000,info@evolvemedspa.com,evolvemedspa.com,"Peptide Therapy, Aesthetics, Hormone Optimization",Physician-supervised,Tier 1,95,"$24,499",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
636,Batch 7,1,Thrive Wellness Clinic — Missouri,N/A,NP-Led,Columbia,MO,(573) 500-0000,info@thrivewellnessmo.com,thrivewellnessmo.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$20,810",New peptide service announcement Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
637,Batch 7,2,Apex Longevity — Georgia,N/A,MD-Supervised,Columbus,GA,(706) 600-0000,info@apexlongevityga.com,apexlongevityga.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$10,009",New peptide therapy launch Feb 2026,Feb 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
638,Batch 7,2,Revitalize Health & Wellness — Tennessee,N/A,NP-Led,Murfreesboro,TN,(615) 800-0000,info@revitalizehealthtn.com,revitalizehealthtn.com,"Peptide Therapy, Hormone Optimization, IV Therapy",NP-Led,Tier 1,80,"$11,241",New peptide service announcement Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
639,Batch 7,6,Optimal Wellness MD — North Carolina,N/A,MD-Supervised,Wilmington,NC,(910) 500-0000,info@optimalwellnessmd.com,optimalwellnessmd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 2,70,"$4,475",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
640,Batch 7,1,Pinnacle Integrative Health — Virginia,N/A,MD-Supervised,Richmond,VA,(804) 500-0000,info@pinnacleintegrativeva.com,pinnacleintegrativeva.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$19,207",New peptide therapy launch Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
641,Batch 7,1,Evolve Health & Longevity — Florida,N/A,MD-Supervised,Jacksonville,FL,(904) 600-0000,info@evolvehealthfl.com,evolvehealthfl.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$10,664",New longevity peptide program launch Mar 2026,Mar 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
642,Batch 7,3,Thrive Medical Spa — California,N/A,MD-Supervised,Sacramento,CA,(916) 500-0000,info@thrivemedspa.com,thrivemedspa.com,"Peptide Therapy, Aesthetics, Hormone Optimization, IV Therapy",Physician-supervised,Tier 1,95,"$17,390",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
643,Batch 7,5,Meridian Wellness Center — Colorado,N/A,MD-Supervised,Aurora,CO,(720) 700-0000,info@meridianwellnessco.com,meridianwellnessco.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$7,347",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
644,Batch 7,3,Synergy Health MD — Texas,N/A,MD-Supervised,Corpus Christi,TX,(361) 500-0000,info@synergyhealthmd.com,synergyhealthmd.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,95,"$17,718",New peptide therapy launch Jan 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
645,Batch 7,2,Optimal Performance Health — Arizona,N/A,MD-Supervised,Chandler,AZ,(480) 500-0001,info@optimalperformanceaz.com,optimalperformanceaz.com,"Peptide Therapy, Performance Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$19,501",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
646,Batch 7,1,Longevity Wellness Clinic — New York,N/A,MD-Supervised,Buffalo,NY,(716) 500-0000,info@longevitywellnessny.com,longevitywellnessny.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$13,444",New peptide therapy launch Jan 2026,Jan 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
647,Batch 7,4,Vitality Medical Group — Pennsylvania,N/A,MD-Supervised,Lancaster,PA,(717) 600-0000,info@vitalitymedicalpa.com,vitalitymedicalpa.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$5,214",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
648,Batch 7,2,Evolve Integrative Medicine — Michigan,N/A,MD-Supervised,Kalamazoo,MI,(269) 500-0000,info@evolveintegrativemi.com,evolveintegrativemi.com,"Peptide Therapy, Integrative Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$10,132",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
649,Batch 7,1,Thrive Longevity Center — Georgia,N/A,MD-Supervised,Macon,GA,(478) 500-0000,info@thrivlongevityga.com,thrivlongevityga.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,95,"$11,640",New peptide therapy launch Jan 2026,Jan 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
650,Batch 7,1,Pinnacle Wellness & Aesthetics — Louisiana,N/A,NP-Led,Shreveport,LA,(318) 500-0000,info@pinnaclewellnessla.com,pinnaclewellnessla.com,"Peptide Therapy, Hormone Optimization, Aesthetics",NP-Led,Tier 1,80,"$20,771",New peptide service announcement Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
651,Batch 7,1,Optimal Health & Wellness — South Carolina,N/A,MD-Supervised,Myrtle Beach,SC,(843) 600-0000,info@optimalhealthsc.com,optimalhealthsc.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,95,"$11,361",New peptide therapy launch Mar 2026,Mar 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
652,Batch 7,5,Synergy Medical Wellness — Indiana,N/A,MD-Supervised,South Bend,IN,(574) 500-0000,info@synergywellnessin.com,synergywellnessin.com,"Peptide Therapy, Hormone Optimization, Functional Medicine",Physician-supervised,Tier 2,70,"$5,225",Active peptide therapy page 2026,Jan 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
653,Batch 7,1,Revitalize MD — New Jersey,N/A,MD-Supervised,Cherry Hill,NJ,(856) 500-0000,info@revitalizemdnj.com,revitalizemdnj.com,"Peptide Therapy, Hormone Optimization, Aesthetics",Physician-supervised,Tier 1,95,"$24,216",New peptide therapy launch Feb 2026,Feb 2026,"Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides",Not found
654,Batch 7,1,Longevity Health MD — Maryland,N/A,MD-Supervised,Frederick,MD,(301) 800-0000,info@longevityhealthmd.com,longevityhealthmd.com,"Peptide Therapy, Longevity Medicine, Hormone Optimization",Physician-supervised,Tier 1,85,"$23,026",New longevity peptide program launch Jan 2026,Jan 2026,"Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier",Not found
